formula,tf,gap_mult,sl,tp,trades,total_pnl,avg_pnl,win_rate,pf,max_dd,tp_rate,stop_rate,score
01,30min,0.35,60,200,176,2216.1200000000135,12.591590909090986,0.38636363636363635,1.3533540508349473,-825.609999999997,0.13068181818181818,0.5511363636363636,1873.9858101670045
01,30min,0.35,30,100,176,1937.3200000000033,11.00750000000002,0.3522727272727273,1.5345982758811012,-348.0,0.3068181818181818,0.6363636363636364,1870.2396551762236
01,30min,0.35,80,300,176,2409.790000000008,13.691988636363682,0.42613636363636365,1.3354781676562524,-1231.7099999999955,0.028409090909090908,0.45454545454545453,1861.030633531261
01,30min,0.7,50,400,92,1985.010000000002,21.576195652173936,0.34782608695652173,1.67513443100229,-531.6100000000006,0.021739130434782608,0.5869565217391305,1854.2318862004597
01,30min,0.5,40,250,126,2020.6000000000058,16.036507936507984,0.31746031746031744,1.5769384515230098,-606.6800000000003,0.07142857142857142,0.6428571428571429,1832.6476903046077
01,30min,0.2,60,120,230,2048.160000000007,8.9050434782609,0.4260869565217391,1.262555666939287,-573.3899999999994,0.3217391304347826,0.5260869565217391,1813.9761333878648
01,30min,0.7,40,300,92,1855.5400000000045,20.16891304347831,0.32608695652173914,1.7339633164696182,-434.5400000000009,0.043478260869565216,0.6304347826086957,1785.0626632939277
01,30min,0.7,50,480,92,1904.8700000000026,20.705108695652203,0.34782608695652173,1.6478775036817612,-531.6100000000006,0.010869565217391304,0.5869565217391305,1768.6405007363546
01,30min,0.3,100,200,192,2448.8500000000167,12.75442708333342,0.4635416666666667,1.2844097004862807,-1489.7299999999886,0.15104166666666666,0.375,1760.8669400972785
01,30min,0.5,60,400,126,2216.8700000000026,17.59420634920637,0.373015873015873,1.4932680647494025,-1118.9099999999999,0.023809523809523808,0.5476190476190477,1756.0686129498831
01,30min,0.35,120,480,176,2319.780000000006,13.180568181818217,0.45454545454545453,1.2731769011735952,-1261.749999999989,0.011363636363636364,0.3068181818181818,1743.5403802347305
01,30min,0.5,50,300,126,2048.2100000000028,16.255634920634943,0.3492063492063492,1.5113557777528124,-818.9099999999999,0.03968253968253968,0.5873015873015873,1741.0261555505654
01,30min,0.5,30,120,126,1801.050000000003,14.294047619047642,0.3333333333333333,1.6761002747871543,-416.0,0.2698412698412698,0.6507936507936508,1728.2700549574338
01,30min,0.5,40,150,126,1874.8300000000017,14.879603174603188,0.3412698412698413,1.5458640136725867,-545.2200000000012,0.23015873015873015,0.6349206349206349,1711.3928027345185
01,30min,0.2,40,100,230,1878.3000000000065,8.166521739130463,0.3782608695652174,1.3154362754235807,-462.0,0.32608695652173914,0.6086956521739131,1710.3872550847227
01,30min,0.35,120,400,176,2296.4600000000064,13.048068181818218,0.45454545454545453,1.270430741910489,-1285.2099999999882,0.022727272727272728,0.3068181818181818,1707.94114838211
01,30min,0.2,100,250,230,2506.6300000000083,10.898391304347863,0.45652173913043476,1.2418747237859615,-1699.4599999999882,0.06521739130434782,0.3695652173913043,1705.2749447572064
01,30min,0.35,100,300,176,2221.790000000012,12.623806818181885,0.44886363636363635,1.2793569405134784,-1156.9099999999817,0.03409090909090909,0.375,1699.2063881027166
01,30min,0.5,60,480,126,2160.1900000000023,17.144365079365098,0.373015873015873,1.4806563942815825,-1118.9099999999999,0.007936507936507936,0.5476190476190477,1696.8662788563188
01,30min,0.35,80,150,176,2147.160000000007,12.199772727272768,0.45454545454545453,1.307173768427981,-1063.7299999999996,0.2556818181818182,0.4431818181818182,1676.7297536856036
01,30min,0.3,50,120,192,1946.6700000000055,10.138906250000028,0.390625,1.3297328152471817,-675.1999999999971,0.3072916666666667,0.578125,1675.0165630494432
01,30min,0.7,30,120,92,1649.4200000000055,17.928478260869625,0.34782608695652173,1.8700023208219971,-320.0,0.30434782608695654,0.6304347826086957,1663.420464164405
01,30min,0.3,100,150,192,2287.7400000000125,11.915312500000065,0.484375,1.2729798034035684,-1430.7899999999863,0.28125,0.3645833333333333,1626.940960680733
01,30min,0.7,40,250,92,1685.9400000000096,18.3254347826088,0.32608695652173914,1.66687762795132,-400.6800000000003,0.07608695652173914,0.6304347826086957,1618.9755255902735
01,30min,0.7,40,150,92,1658.8600000000042,18.031086956521786,0.34782608695652173,1.6719813984388001,-378.0,0.25,0.6195652173913043,1604.2562796877642
01,30min,0.35,80,250,176,2150.850000000013,12.220738636363711,0.42613636363636365,1.2994299158447218,-1268.1199999999953,0.0625,0.45454545454545453,1576.6759831689599
01,30min,0.3,30,80,192,1657.9500000000007,8.635156250000003,0.3854166666666667,1.4410321207687706,-370.0,0.34375,0.609375,1561.1564241537549
01,30min,0.7,80,400,92,1920.5,20.875,0.43478260869565216,1.5136633652773732,-935.2599999999984,0.021739130434782608,0.43478260869565216,1555.6026730554754
01,30min,0.3,120,300,192,2394.4100000000108,12.470885416666723,0.4635416666666667,1.2582311927397056,-1810.6999999999862,0.036458333333333336,0.3125,1540.7062385479587
01,30min,0.5,40,200,126,1771.180000000004,14.056984126984158,0.31746031746031744,1.5057219868200158,-672.6800000000003,0.11904761904761904,0.6428571428571429,1535.984397364007
01,30min,0.2,100,200,230,2288.7800000000097,9.95121739130439,0.4608695652173913,1.2209266296714942,-1649.3199999999852,0.14347826086956522,0.3695652173913043,1508.305325934316
01,30min,0.7,60,400,92,1773.1600000000035,19.273478260869602,0.3695652173913043,1.5319804508075008,-770.1800000000003,0.021739130434782608,0.5543478260869565,1494.4660901615034
01,30min,0.7,100,400,92,1809.630000000001,19.669891304347836,0.45652173913043476,1.4414323872714634,-849.9299999999967,0.021739130434782608,0.34782608695652173,1472.9514774542954
01,30min,0.7,80,480,92,1840.3600000000006,20.003913043478267,0.43478260869565216,1.4922288523415084,-935.2599999999984,0.010869565217391304,0.43478260869565216,1471.175770468303
01,30min,0.5,80,400,126,2124.540000000001,16.86142857142858,0.42857142857142855,1.4103052366283955,-1473.4399999999987,0.023809523809523808,0.4523809523809524,1469.8810473256806
01,30min,0.7,50,300,92,1613.6100000000042,17.53923913043483,0.34782608695652173,1.5488152045630033,-531.6100000000006,0.043478260869565216,0.5869565217391305,1457.5680409126046
01,30min,0.5,50,250,126,1790.1100000000079,14.207222222222285,0.3492063492063492,1.446918573443685,-846.8999999999978,0.07142857142857142,0.5873015873015873,1456.043714688746
01,30min,0.35,30,80,176,1509.9500000000007,8.579261363636368,0.38636363636363635,1.439034673257251,-296.0,0.3409090909090909,0.6079545454545454,1449.7569346514508
01,30min,0.2,120,300,230,2359.4300000000003,10.258391304347827,0.4652173913043478,1.216416993205066,-1949.0199999999932,0.034782608695652174,0.2956521739130435,1428.203398641017
01,30min,0.35,80,200,176,1979.100000000013,11.244886363636438,0.4318181818181818,1.2756514181611558,-1237.4299999999967,0.13068181818181818,0.45454545454545453,1415.5152836322459
01,30min,0.5,80,480,126,2067.8600000000006,16.411587301587307,0.42857142857142855,1.3993588196100775,-1473.4399999999987,0.007936507936507936,0.4523809523809524,1411.0117639220168
01,30min,0.7,60,480,92,1693.020000000004,18.40239130434787,0.3695652173913043,1.507936984156035,-770.1800000000003,0.010869565217391304,0.5543478260869565,1409.517396831211
01,30min,0.7,100,480,92,1729.4900000000016,18.798804347826103,0.45652173913043476,1.4218834233860642,-849.9299999999967,0.010869565217391304,0.34782608695652173,1388.901684677216
01,30min,0.7,40,200,92,1489.6700000000092,16.192065217391406,0.32608695652173914,1.5892425566925532,-450.6800000000003,0.11956521739130435,0.6304347826086957,1382.1785113385197
01,30min,0.3,60,120,192,1720.6500000000087,8.961718750000045,0.421875,1.2624542403904835,-801.239999999998,0.3229166666666667,0.53125,1372.5208480781064
01,30min,0.5,50,150,126,1654.3400000000038,13.12968253968257,0.373015873015873,1.4211895778276797,-751.6100000000006,0.23015873015873015,0.5793650793650794,1362.7729155655395
01,30min,0.35,50,120,176,1588.6700000000055,9.026534090909122,0.38636363636363635,1.2922616441430679,-599.1999999999971,0.29545454545454547,0.5795454545454546,1347.5223288286206
01,30min,0.35,100,250,176,1912.8500000000167,10.868465909091004,0.44886363636363635,1.2405123452987046,-1251.8799999999792,0.06818181818181818,0.375,1335.0124690597681
01,5min,0.7,40,300,92,1480.2500000000036,16.08967391304352,0.2608695652173913,1.541143740792058,-513.1399999999994,0.06521739130434782,0.7065217391304348,1331.9087481584156
01,5min,0.7,50,480,92,1574.6100000000042,17.115326086956568,0.30434782608695654,1.5011218361832763,-686.2000000000007,0.021739130434782608,0.6521739130434783,1331.7343672366592
01,30min,0.7,50,150,92,1426.930000000004,15.510108695652217,0.3695652173913043,1.4970721120853336,-416.0,0.25,0.5760869565217391,1318.3444224170707
01,30min,0.2,100,150,230,2061.9300000000076,8.964913043478294,0.4782608695652174,1.203542068105001,-1601.049999999992,0.26956521739130435,0.36086956521739133,1302.113413621012
01,5min,0.7,60,480,92,1585.070000000007,17.22902173913051,0.3695652173913043,1.4733275999020568,-755.4700000000012,0.021739130434782608,0.5760869565217391,1302.0005199804177
01,30min,0.7,50,250,92,1444.0100000000093,15.69576086956532,0.34782608695652173,1.4911314651873906,-497.75,0.07608695652173914,0.5869565217391305,1293.3612930374875
01,30min,0.2,80,120,230,1782.4100000000108,7.7496086956522205,0.47391304347826085,1.2010603437092866,-1108.609999999997,0.34347826086956523,0.43043478260869567,1268.3170687418697
01,30min,0.5,60,300,126,1745.4700000000048,13.852936507936546,0.373015873015873,1.3883784836179573,-1118.9099999999999,0.03968253968253968,0.5476190476190477,1263.6906967235964
01,30min,0.35,100,150,176,1811.0300000000097,10.289943181818238,0.4772727272727273,1.2345854279655926,-1197.9299999999894,0.26704545454545453,0.36363636363636365,1258.9820855931337
01,30min,0.7,120,400,92,1648.2499999999964,17.91576086956518,0.45652173913043476,1.3868377757385284,-974.3699999999953,0.021739130434782608,0.2608695652173913,1238.4325551477043
01,30min,0.3,120,250,192,2135.6700000000164,11.123281250000085,0.4635416666666667,1.2303267240775009,-1897.109999999986,0.07291666666666667,0.3125,1233.1803448155235
01,5min,0.7,50,400,92,1501.180000000004,16.317173913043522,0.30434782608695654,1.477752635917218,-766.2000000000007,0.03260869565217391,0.6521739130434783,1213.6305271834472
01,30min,0.5,50,200,126,1540.690000000006,12.22769841269846,0.3492063492063492,1.384648416532476,-813.2899999999972,0.11904761904761904,0.5873015873015873,1210.9746833065026
01,5min,0.7,60,400,92,1511.6400000000067,16.430869565217463,0.3695652173913043,1.451400211420281,-835.4700000000012,0.03260869565217391,0.5760869565217391,1184.1850422840623
01,30min,0.7,40,120,92,1236.690000000006,13.442282608695717,0.358695652173913,1.509636900861699,-336.0,0.31521739130434784,0.6086956521739131,1170.6173801723457
01,30min,0.7,80,300,92,1549.1000000000022,16.838043478260893,0.43478260869565216,1.4143274767774954,-935.2599999999984,0.043478260869565216,0.43478260869565216,1164.335495355502
01,30min,0.7,120,480,92,1568.109999999997,17.044673913043447,0.45652173913043476,1.3680292337408428,-974.3699999999953,0.010869565217391304,0.2608695652173913,1154.5308467481677
01,5min,0.7,30,400,92,1341.7799999999988,14.584565217391292,0.20652173913043478,1.5822889182058044,-632.6900000000023,0.021739130434782608,0.782608695652174,1141.8927836411585
01,5min,0.7,30,480,92,1335.2099999999991,14.513152173913033,0.20652173913043478,1.5794377517011524,-632.6900000000023,0.010869565217391304,0.782608695652174,1134.7525503402285
01,30min,0.3,40,100,192,1396.930000000004,7.2756770833333535,0.3697916666666667,1.2776860062696183,-644.0,0.3229166666666667,0.6145833333333334,1130.4672012539277
01,30min,0.5,40,120,126,1272.6600000000035,10.100476190476218,0.3492063492063492,1.3751271145224486,-460.3899999999994,0.2777777777777778,0.626984126984127,1117.4904229044935
01,30min,0.35,100,200,176,1691.1000000000167,9.608522727272822,0.45454545454545453,1.2127223326373011,-1243.2699999999786,0.13636363636363635,0.375,1112.0094665274876
01,30min,0.7,60,300,92,1401.7600000000057,15.236521739130497,0.3695652173913043,1.4205536537728822,-770.1800000000003,0.043478260869565216,0.5543478260869565,1100.780730754582
01,30min,0.7,100,300,92,1438.2300000000032,15.63293478260873,0.45652173913043476,1.3508348680920619,-849.9299999999967,0.043478260869565216,0.34782608695652173,1083.4319736184173
01,5min,0.5,60,480,126,1290.760000000013,10.244126984127087,0.35714285714285715,1.2738920270081047,-586.3600000000006,0.015873015873015872,0.5873015873015873,1052.3584054016335
01,5min,0.7,40,250,92,1263.640000000003,13.735217391304381,0.2608695652173913,1.4619563429248277,-613.1399999999994,0.08695652173913043,0.7065217391304348,1049.4612685849688
01,30min,0.3,80,120,192,1670.5600000000122,8.700833333333398,0.4739583333333333,1.2257498260146908,-1337.1599999999926,0.3489583333333333,0.4322916666666667,1047.129965202954
01,30min,0.7,50,200,92,1247.7400000000089,13.562391304347923,0.34782608695652173,1.4243768217484056,-575.25,0.11956521739130435,0.5869565217391305,1044.99036434969
01,5min,0.7,30,300,92,1229.4300000000003,13.363369565217395,0.20652173913043478,1.5335326690737399,-583.5300000000025,0.05434782608695652,0.782608695652174,1044.371533814747
01,30min,0.2,120,250,230,2050.690000000006,8.916043478260896,0.4652173913043478,1.188098042237192,-2093.9899999999907,0.06521739130434782,0.2956521739130435,1041.314608447449
01,30min,0.35,120,300,176,1725.0600000000086,9.801477272727322,0.45454545454545453,1.2031427743745196,-1479.8399999999892,0.03409090909090909,0.3068181818181818,1025.768554874918
